velocity_data_x,velocity_data_y,velocity_data_z,rc_with_flag_data_roll,rc_with_flag_data_pitch,rc_with_flag_data_yaw,rc_with_flag_data_throttle,position_vo_x,position_vo_y,position_vo_z,altitude_fusioned,altitude_barometer,height_homepoint,height_fusion,gps_fused_latitude,gps_fused_longitude,gps_fused_altitude,gps_longitude,gps_latitude,gps_altitude,velocity_x,velocity_y,velocity_z,status_displaymode,status_flight,rtk_connect_status_rtkConnected
-0.020607,0.009553,0.029814,0.000000,0.000000,0.000000,0.000000,-0.124572,0.062414,-49.369995,49.376831,50.085171,49.370808,0.107047,0.000000,0.000000,49.995331,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.023679,0.010689,0.029522,0.000000,0.000000,0.000000,0.000000,-0.124973,0.062606,-49.379604,49.381138,49.921349,49.370808,0.107351,0.000000,0.000000,50.148586,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.025008,0.009355,0.030032,0.000000,0.000000,0.000000,0.000000,-0.125424,0.062807,-49.382347,49.383530,49.974194,49.370808,0.106447,0.000000,0.000000,50.087814,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.024358,0.007872,0.029774,0.000000,0.000000,0.000000,0.000000,-0.125556,0.061784,-49.383514,49.384727,49.897568,49.370808,0.106806,0.000000,0.000000,49.805084,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.025292,0.005502,0.028215,0.000000,0.000000,0.000000,0.000000,-0.126061,0.061956,-49.384102,49.378723,49.945129,49.370808,0.105920,0.000000,0.000000,50.074600,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.024233,0.005365,0.025366,0.000000,0.000000,0.000000,0.000000,-0.126556,0.062074,-49.378220,49.386307,49.813011,49.370808,0.106176,0.000000,0.000000,49.776020,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.022796,0.005926,0.024046,0.000000,0.000000,0.000000,0.000000,-0.127042,0.062168,-49.388542,49.391911,49.828865,49.370808,0.106519,0.000000,0.000000,49.810371,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.020495,-0.000017,0.023932,0.000000,0.000000,0.000000,0.000000,-0.127488,0.062287,-49.393570,49.399647,49.688824,49.370808,0.105807,0.000000,0.000000,49.799801,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.022973,-0.000484,0.023791,0.000000,0.000000,0.000000,0.000000,-0.127090,0.061285,-49.400135,49.396496,49.458942,49.370808,0.106234,0.000000,0.000000,49.670326,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.023373,-0.001472,0.024044,0.000000,0.000000,0.000000,0.000000,-0.127528,0.061286,-49.395592,49.394344,50.011185,49.370808,0.106072,0.000000,0.000000,49.876427,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.024609,-0.001731,0.024430,0.000000,0.000000,0.000000,0.000000,-0.127992,0.061278,-49.395687,49.401241,50.209362,49.370808,0.106451,0.000000,0.000000,49.702034,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.026572,0.001037,0.025146,0.000000,0.000000,0.000000,0.000000,-0.128469,0.061252,-49.401672,49.397404,50.153873,49.370808,0.106847,0.000000,0.000000,49.942486,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.025509,0.000143,0.025400,0.000000,0.000000,0.000000,0.000000,-0.128988,0.061259,-49.397129,49.395969,50.079887,49.370808,0.106043,0.000000,0.000000,50.333549,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.024119,-0.000500,0.023631,0.000000,0.000000,0.000000,0.000000,-0.129177,0.060791,-49.396065,49.397358,49.939842,49.370808,0.106401,0.000000,0.000000,49.757523,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.022467,0.001041,0.023787,0.000000,0.000000,0.000000,0.000000,-0.129679,0.060781,-49.396027,49.396877,49.622765,49.370808,0.105593,0.000000,0.000000,49.982121,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.022808,0.001315,0.024437,0.000000,0.000000,0.000000,0.000000,-0.130140,0.060785,-49.399097,49.399544,49.831509,49.370808,0.105963,0.000000,0.000000,49.757523,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.022381,0.000998,0.024521,0.000000,0.000000,0.000000,0.000000,-0.130592,0.060819,-49.399223,49.391464,50.373184,49.370808,0.106263,0.000000,0.000000,49.908134,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.021109,0.001097,0.023705,0.000000,0.000000,0.000000,0.000000,-0.131056,0.060849,-49.389519,49.388336,49.913422,49.370808,0.105378,0.000000,0.000000,49.731102,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.023403,0.001531,0.023490,0.000000,0.000000,0.000000,0.000000,-0.131145,0.060208,-49.386208,49.381382,49.934559,49.370808,0.105486,0.000000,0.000000,50.066673,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.022381,0.000573,0.023169,0.000000,0.000000,0.000000,0.000000,-0.131578,0.060237,-49.381096,49.384125,49.953056,49.370808,0.104624,0.000000,0.000000,49.947769,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.023189,0.000279,0.022516,0.000000,0.000000,0.000000,0.000000,-0.128786,0.055719,-49.385864,49.385696,49.443089,49.370808,0.104766,0.000000,0.000000,49.865860,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.023938,0.002032,0.021291,0.000000,0.000000,0.000000,0.000000,-0.129239,0.055725,-49.385075,49.387688,49.511787,49.370808,0.104912,0.000000,0.000000,49.305687,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.020101,0.001735,0.018208,0.000000,0.000000,0.000000,0.000000,-0.129702,0.055751,-49.388622,49.390652,49.892281,49.370808,0.104768,0.000000,0.000000,49.831509,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.018842,0.001591,0.015509,0.000000,0.000000,0.000000,0.000000,-0.128907,0.055474,-49.390720,49.394016,49.686180,49.370808,0.104897,0.000000,0.000000,50.145947,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.018841,0.003079,0.014831,0.000000,0.000000,0.000000,0.000000,-0.129292,0.055505,-49.394344,49.391823,50.227856,49.370808,0.104126,0.000000,0.000000,49.461582,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.019340,0.006019,0.014316,0.000000,0.000000,0.000000,0.000000,-0.129666,0.055567,-49.391754,49.394577,50.307125,49.370808,0.104213,0.000000,0.000000,50.082527,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.017414,0.008703,0.014085,0.000000,0.000000,0.000000,0.000000,-0.130055,0.055672,-49.394737,49.392242,50.198792,49.370808,0.104293,0.000000,0.000000,50.423389,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.018067,0.008150,0.013423,0.000000,0.000000,0.000000,0.000000,-0.130429,0.055822,-49.391731,49.390339,50.069317,49.370808,0.104152,0.000000,0.000000,50.122162,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.019631,0.006131,0.012363,0.000000,0.000000,0.000000,0.000000,-0.130497,0.056084,-49.389923,49.387615,49.334751,49.370808,0.104161,0.000000,0.000000,50.106308,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.018819,0.004143,0.012353,0.000000,0.000000,0.000000,0.000000,-0.130872,0.056226,-49.386486,49.381248,49.709961,49.370808,0.103352,0.000000,0.000000,49.234344,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.018357,0.001254,0.012335,0.000000,0.000000,0.000000,0.000000,-0.131248,0.056330,-49.378994,49.381496,49.419308,49.370808,0.103243,0.000000,0.000000,49.588413,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.016811,0.001980,0.013117,0.000000,0.000000,0.000000,0.000000,-0.131615,0.056378,-49.382023,49.380699,49.659760,49.370808,0.103178,0.000000,0.000000,49.466869,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.013498,0.003654,0.012911,0.000000,0.000000,0.000000,0.000000,-0.131955,0.056402,-49.382256,49.381771,49.984764,49.370808,0.102534,0.000000,0.000000,49.675613,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.015017,0.002573,0.013368,0.000000,0.000000,0.000000,0.000000,-0.131226,0.056609,-49.383018,49.389477,49.802444,49.370808,0.102571,0.000000,0.000000,50.090454,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.016228,0.002635,0.013645,0.000000,0.000000,0.000000,0.000000,-0.131513,0.056672,-49.390350,49.387257,49.229061,49.370808,0.102123,0.000000,0.000000,49.723175,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.014576,0.002072,0.011260,0.000000,0.000000,0.000000,0.000000,-0.131843,0.056722,-49.387413,49.386593,49.852646,49.370808,0.102170,0.000000,0.000000,49.234344,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.011800,0.000492,0.008885,0.000000,0.000000,0.000000,0.000000,-0.132155,0.056764,-49.385136,49.383640,49.329468,49.370808,0.102120,0.000000,0.000000,49.614838,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.009478,0.002251,0.008572,0.000000,0.000000,0.000000,0.000000,-0.132408,0.056783,-49.383232,49.386929,49.770737,49.370808,0.102188,0.000000,0.000000,49.482723,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.009960,0.002453,0.008762,0.000000,0.000000,0.000000,0.000000,-0.132105,0.056992,-49.389259,49.384384,50.161800,49.370808,0.102167,0.000000,0.000000,49.580486,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.009225,0.001144,0.007550,0.000000,0.000000,0.000000,0.000000,-0.132301,0.057037,-49.384396,49.386585,49.997974,49.370808,0.101672,0.000000,0.000000,50.285988,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.007818,-0.000624,0.006597,0.000000,0.000000,0.000000,0.000000,-0.132481,0.057073,-49.386700,49.388115,49.947769,49.370808,0.101642,0.000000,0.000000,49.855289,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.009144,-0.002910,0.006891,0.000000,0.000000,0.000000,0.000000,-0.128150,0.057411,-49.388317,49.385548,49.979477,49.370808,0.101611,0.000000,0.000000,49.921349,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.006373,-0.004244,0.006984,0.000000,0.000000,0.000000,0.000000,-0.128320,0.057366,-49.383137,49.374435,49.863216,49.370808,0.101093,0.000000,0.000000,49.884354,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.006074,-0.002867,0.006163,0.000000,0.000000,0.000000,0.000000,-0.127523,0.057402,-49.372448,49.372238,49.739029,49.370808,0.100852,0.000000,0.000000,49.583130,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.006368,-0.003055,0.004570,0.000000,0.000000,0.000000,0.000000,-0.127648,0.057333,-49.372173,49.375469,50.040253,49.370808,0.100982,0.000000,0.000000,49.561993,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.006029,-0.003332,0.004011,0.000000,0.000000,0.000000,0.000000,-0.127776,0.057270,-49.374359,49.370857,49.622765,49.370808,0.100741,0.000000,0.000000,49.900208,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.005084,-0.003032,0.003879,0.000000,0.000000,0.000000,0.000000,-0.127897,0.057191,-49.372494,49.375111,49.398167,49.370808,0.100545,0.000000,0.000000,49.683540,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.004391,-0.004933,0.003800,0.000000,0.000000,0.000000,0.000000,-0.128005,0.057115,-49.377167,49.384571,50.066673,49.370808,0.100260,0.000000,0.000000,49.432518,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.006494,-0.004431,0.004684,0.000000,0.000000,0.000000,0.000000,-0.127479,0.056641,-49.386028,49.388725,50.222572,49.370808,0.100304,0.000000,0.000000,49.979477,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.008549,-0.003722,0.005188,0.000000,0.000000,0.000000,0.000000,-0.127586,0.056554,-49.389530,49.388603,49.950413,49.370808,0.100779,0.000000,0.000000,50.050819,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.008735,-0.004892,0.005397,0.000000,0.000000,0.000000,0.000000,-0.127744,0.056486,-49.385708,49.377869,49.889641,49.388603,0.100734,0.000000,0.000000,49.855289,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.007290,-0.007263,0.005895,0.000000,0.000000,0.000000,0.000000,-0.127925,0.056417,-49.376873,49.370480,49.720531,49.388603,0.100590,0.000000,0.000000,49.720531,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.007274,-0.005834,0.004448,0.000000,0.000000,0.000000,0.000000,-0.128084,0.056294,-49.368004,49.362923,49.979477,49.388603,0.100114,0.000000,0.000000,49.411381,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.007939,-0.004880,0.002821,0.000000,0.000000,0.000000,0.000000,-0.127719,0.056522,-49.361713,49.359562,50.246353,49.388603,0.099759,0.000000,0.000000,49.905495,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.008764,-0.005503,0.001247,0.000000,0.000000,0.000000,0.000000,-0.127869,0.056419,-49.359997,49.362507,49.720531,49.388603,0.099946,0.000000,0.000000,50.016472,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.009220,-0.005341,-0.000291,0.000000,0.000000,0.000000,0.000000,-0.128024,0.056311,-49.362019,49.356838,50.005901,49.388603,0.099580,0.000000,0.000000,49.720531,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.008812,-0.005896,-0.000718,0.000000,0.000000,0.000000,0.000000,-0.128208,0.056207,-49.353443,49.346909,49.725815,49.388603,0.099041,0.000000,0.000000,50.011185,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.006146,-0.006012,-0.001518,0.000000,0.000000,0.000000,0.000000,-0.128405,0.056101,-49.346695,49.340858,50.145947,49.388603,0.098508,0.000000,0.000000,49.675613,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.006276,-0.004725,-0.002450,0.000000,0.000000,0.000000,0.000000,-0.127969,0.055815,-49.338039,49.334229,49.900208,49.388603,0.097841,0.000000,0.000000,49.865860,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.004006,-0.003530,-0.003985,0.000000,0.000000,0.000000,0.000000,-0.128091,0.055709,-49.333637,49.331760,49.591057,49.388603,0.097412,0.000000,0.000000,49.863216,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.002744,-0.003413,-0.007466,0.000000,0.000000,0.000000,0.000000,-0.128197,0.055631,-49.333153,49.338387,49.662399,49.388603,0.096777,0.000000,0.000000,49.683540,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.002492,-0.004839,-0.008606,0.000000,0.000000,0.000000,0.000000,-0.128261,0.055570,-49.338943,49.326633,50.056107,49.388603,0.096159,0.000000,0.000000,49.860573,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.001617,-0.009174,-0.008899,0.000000,0.000000,0.000000,0.000000,-0.125159,0.055310,-49.326931,49.328545,50.164440,49.388603,0.096633,0.000000,0.000000,49.805084,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.001659,-0.010576,-0.010438,0.000000,0.000000,0.000000,0.000000,-0.124697,0.055072,-49.328999,49.328972,50.251637,49.388603,0.096095,0.000000,0.000000,49.992691,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.002990,-0.009358,-0.012788,0.000000,0.000000,0.000000,0.000000,-0.124731,0.054860,-49.328835,49.325180,49.377029,49.388603,0.096015,0.000000,0.000000,50.415462,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.003935,-0.007693,-0.013168,0.000000,0.000000,0.000000,0.000000,-0.124778,0.054659,-49.324432,49.321159,49.598984,49.388603,0.095376,0.000000,0.000000,49.561993,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.003905,-0.006622,-0.013898,0.000000,0.000000,0.000000,0.000000,-0.124852,0.054498,-49.321938,49.319908,49.731102,49.388603,0.094747,0.000000,0.000000,49.702034,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.004725,-0.007798,-0.014843,0.000000,0.000000,0.000000,0.000000,-0.124937,0.054359,-49.318565,49.315273,50.175011,49.388603,0.095336,0.000000,0.000000,50.241070,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.004487,-0.007776,-0.015334,0.000000,0.000000,0.000000,0.000000,-0.124783,0.054008,-49.312824,49.309456,50.212002,49.388603,0.094587,0.000000,0.000000,50.159157,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.005485,-0.007233,-0.016257,0.000000,0.000000,0.000000,0.000000,-0.124869,0.053846,-49.310410,49.314041,48.954258,49.388603,0.094636,0.000000,0.000000,50.066673,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.004532,-0.005182,-0.017069,0.000000,0.000000,0.000000,0.000000,-0.124958,0.053689,-49.315765,49.317242,49.453655,49.388603,0.094044,0.000000,0.000000,49.089016,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.002322,-0.004311,-0.016992,0.000000,0.000000,0.000000,0.000000,-0.125053,0.053568,-49.317593,49.317303,50.161800,49.388603,0.093482,0.000000,0.000000,49.622765,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.003358,-0.003945,-0.017816,0.000000,0.000000,0.000000,0.000000,-0.125120,0.053491,-49.317356,49.315231,49.614838,49.388603,0.093767,0.000000,0.000000,50.127449,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.006110,-0.003422,-0.017144,0.000000,0.000000,0.000000,0.000000,-0.124880,0.053598,-49.314430,49.308891,49.910778,49.388603,0.093138,0.000000,0.000000,49.717888,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.006864,-0.003813,-0.017489,0.000000,0.000000,0.000000,0.000000,-0.124981,0.053518,-49.309422,49.312107,49.480080,49.388603,0.093475,0.000000,0.000000,49.707321,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.006610,-0.003281,-0.018245,0.000000,0.000000,0.000000,0.000000,-0.125115,0.053447,-49.313969,49.313633,49.813011,49.388603,0.092952,0.000000,0.000000,49.686180,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.004354,-0.003936,-0.019278,0.000000,0.000000,0.000000,0.000000,-0.125245,0.053376,-49.312840,49.311798,50.254280,49.388603,0.092394,0.000000,0.000000,49.889641,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.002802,-0.003237,-0.020332,0.000000,0.000000,0.000000,0.000000,-0.125347,0.053305,-49.312469,49.313656,50.119522,49.388603,0.094040,0.000000,0.000000,50.489445,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.003977,-0.002890,-0.019885,0.000000,0.000000,0.000000,0.000000,-0.125241,0.053452,-49.312893,49.312515,49.855289,49.388603,0.093504,0.000000,0.000000,49.984764,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.006370,-0.004034,-0.018924,0.000000,0.000000,0.000000,0.000000,-0.125314,0.053390,-49.313896,49.313328,49.643906,49.388603,0.093022,0.000000,0.000000,49.905495,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.006697,-0.003790,-0.017898,0.000000,0.000000,0.000000,0.000000,-0.125427,0.053312,-49.313461,49.311596,49.691467,49.388603,0.094070,0.000000,0.000000,49.527641,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.006340,-0.003931,-0.019015,0.000000,0.000000,0.000000,0.000000,-0.125572,0.053227,-49.310177,49.307262,50.270134,49.388603,0.093561,0.000000,0.000000,50.262207,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.007216,-0.004328,-0.020285,0.000000,0.000000,0.000000,0.000000,-0.125705,0.053153,-49.306194,49.309402,49.717888,49.388603,0.094473,0.000000,0.000000,49.910778,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.008782,-0.002490,-0.021236,0.000000,0.000000,0.000000,0.000000,-0.124897,0.053966,-49.314873,49.314919,50.095741,49.388603,0.094013,0.000000,0.000000,49.704678,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.009705,-0.001059,-0.021868,0.000000,0.000000,0.000000,0.000000,-0.125064,0.053930,-49.316422,49.318832,49.990047,49.388603,0.093585,0.000000,0.000000,49.979477,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.009910,0.001142,-0.021967,0.000000,0.000000,0.000000,0.000000,-0.125245,0.053896,-49.320740,49.324177,50.085171,49.388603,0.094663,0.000000,0.000000,49.982121,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.006755,0.001027,-0.022242,0.000000,0.000000,0.000000,0.000000,-0.125440,0.053893,-49.321655,49.318035,49.926632,49.388603,0.094291,0.000000,0.000000,50.045536,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.002698,0.000109,-0.023616,0.000000,0.000000,0.000000,0.000000,-0.125602,0.053912,-49.316639,49.314255,49.720531,49.388603,0.094568,0.000000,0.000000,49.918705,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.007009,0.000239,-0.022022,0.000000,0.000000,0.000000,0.000000,-0.125323,0.054054,-49.322475,49.327274,49.667686,49.388603,0.093868,0.000000,0.000000,50.016472,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.007161,0.000787,-0.021258,0.000000,0.000000,0.000000,0.000000,-0.125449,0.054049,-49.328968,49.325844,50.074600,49.388603,0.095016,0.000000,0.000000,49.789230,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.006574,0.001681,-0.021537,0.000000,0.000000,0.000000,0.000000,-0.125592,0.054053,-49.321175,49.311455,49.794518,49.388603,0.094612,0.000000,0.000000,50.000618,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.005998,0.001003,-0.022907,0.000000,0.000000,0.000000,0.000000,-0.125736,0.054070,-49.309330,49.309830,49.707321,49.388603,0.094792,0.000000,0.000000,49.561993,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.006768,0.000334,-0.023622,0.000000,0.000000,0.000000,0.000000,-0.125625,0.054266,-49.311321,49.312374,50.074600,49.388603,0.094336,0.000000,0.000000,49.992691,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.008204,0.002415,-0.022148,0.000000,0.000000,0.000000,0.000000,-0.125743,0.054275,-49.311081,49.310703,49.834152,49.388603,0.093877,0.000000,0.000000,50.045536,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.008552,0.003061,-0.022534,0.000000,0.000000,0.000000,0.000000,-0.125884,0.054306,-49.312035,49.307377,49.863216,49.388603,0.095412,0.000000,0.000000,49.770737,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.007390,0.002731,-0.024467,0.000000,0.000000,0.000000,0.000000,-0.126058,0.054366,-49.305431,49.304008,49.953056,49.388603,0.094890,0.000000,0.000000,49.762810,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.007999,0.003636,-0.024915,0.000000,0.000000,0.000000,0.000000,-0.126222,0.054425,-49.303749,49.307465,49.255482,49.388603,0.095045,0.000000,0.000000,49.976837,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.009694,0.005272,-0.024672,0.000000,0.000000,0.000000,0.000000,-0.126129,0.054868,-49.309444,49.318325,49.630692,49.388603,0.094721,0.000000,0.000000,49.384956,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.010049,0.005029,-0.025270,0.000000,0.000000,0.000000,0.000000,-0.126307,0.054957,-49.319614,49.320396,49.931915,49.388603,0.094496,0.000000,0.000000,49.871143,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.009902,0.004918,-0.026397,0.000000,0.000000,0.000000,0.000000,-0.126502,0.055067,-49.320759,49.320534,49.894924,49.320759,0.094941,0.000000,0.000000,49.725815,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.010069,0.005321,-0.024416,0.000000,0.000000,0.000000,0.000000,-0.126688,0.055165,-49.319389,49.313457,49.614838,49.320759,0.094638,0.000000,0.000000,49.984764,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.008928,0.003258,-0.019996,0.000000,0.000000,0.000000,0.000000,-0.126892,0.055271,-49.312569,49.321438,49.942486,49.320759,0.095631,0.000000,0.000000,49.514431,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.007806,0.002671,-0.017685,0.000000,0.000000,0.000000,0.000000,-0.126596,0.055641,-49.323486,49.322067,49.868500,49.320759,0.095556,0.000000,0.000000,49.868500,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.004590,0.002909,-0.016913,0.000000,0.000000,0.000000,0.000000,-0.126757,0.055694,-49.321327,49.329380,50.338833,49.320759,0.095481,0.000000,0.000000,49.620125,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.004059,0.004266,-0.015035,0.000000,0.000000,0.000000,0.000000,-0.125372,0.056388,-49.330135,49.331387,49.511787,49.320759,0.096555,0.000000,0.000000,50.537006,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.004404,0.004001,-0.014478,0.000000,0.000000,0.000000,0.000000,-0.125451,0.056457,-49.332047,49.334419,50.095741,49.320759,0.096577,0.000000,0.000000,49.760166,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.003999,0.003611,-0.015403,0.000000,0.000000,0.000000,0.000000,-0.125542,0.056534,-49.335564,49.337078,50.262207,49.320759,0.097554,0.000000,0.000000,49.905495,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.006501,0.004754,-0.016993,0.000000,0.000000,0.000000,0.000000,-0.125296,0.056573,-49.337391,49.336567,49.860573,49.320759,0.097557,0.000000,0.000000,49.765450,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.008513,0.005599,-0.017746,0.000000,0.000000,0.000000,0.000000,-0.125408,0.056665,-49.335823,49.341095,49.884354,49.320759,0.097541,0.000000,0.000000,49.820938,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.008620,0.004019,-0.016925,0.000000,0.000000,0.000000,0.000000,-0.125551,0.056770,-49.342735,49.342663,49.569920,49.320759,0.097818,0.000000,0.000000,49.918705,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.008473,0.002263,-0.016907,0.000000,0.000000,0.000000,0.000000,-0.125720,0.056862,-49.341637,49.342503,49.934559,49.320759,0.097849,0.000000,0.000000,49.773376,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.007793,0.001795,-0.017726,0.000000,0.000000,0.000000,0.000000,-0.125890,0.056916,-49.343555,49.344528,49.694107,49.320759,0.098049,0.000000,0.000000,49.773376,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.010030,0.002610,-0.017959,0.000000,0.000000,0.000000,0.000000,-0.125557,0.057001,-49.344135,49.338623,50.315052,49.320759,0.098007,0.000000,0.000000,49.857933,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.010754,0.004472,-0.015459,0.000000,0.000000,0.000000,0.000000,-0.125745,0.057053,-49.337791,49.341106,50.262207,49.320759,0.097944,0.000000,0.000000,50.478878,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.012085,0.003196,-0.012820,0.000000,0.000000,0.000000,0.000000,-0.125951,0.057125,-49.342396,49.344151,49.923988,49.320759,0.098169,0.000000,0.000000,50.132732,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
-0.012960,0.000723,-0.012325,0.000000,0.000000,0.000000,0.000000,-0.126173,0.057196,-49.343975,49.342960,49.252842,49.320759,0.098243,0.000000,0.000000,49.945129,0,0,-17000,0.000000,0.000000,0.000000,6,0,0
